pc91_state_id,pc91_district_id,state_clean,Turnout_1996,EVM_Exposure_1996,Turnout_1998,EVM_Exposure_1998,Turnout_1999,EVM_Exposure_1999,EVM_Exposure,Lit_Pct,SC_Pct,ST_Pct,Urban_Pct,Agency_IHS,Agency_Centered,Delta_PreTrend,Delta_DiD
2,20,andhra pradesh,52.02210957900638,0.0,59.438768961329146,0.0,65.6213219048037,0.0,0.0,31.295222430654825,18.5555752355731,2.753164952859042,16.98427581230004,3.0018952491610627,1.504168732426419,7.416659382322763,13.59921232579731
2,21,andhra pradesh,56.99390548359868,0.0,61.14379324985414,0.0,70.12707419471367,0.0,0.0,32.595592784529195,17.193433308547654,13.66945600163472,16.37571873740613,2.578525724136961,1.0807992074023174,4.1498877662554605,13.13316871111499
2,22,andhra pradesh,65.71652552225343,0.0,67.31971921432951,0.0,71.85284765796594,0.0,0.0,33.47129648809983,16.253837763092395,25.225910717033823,17.103008427170394,2.110930379051228,0.6132038623165843,1.6031936920760756,6.136322135712504
2,23,andhra pradesh,60.55170216113278,0.0,66.37734469484407,0.0,70.4085934284399,0.0,0.0,31.356246572691205,17.678461985097254,9.664414752399292,9.999992987603486,1.872828158455171,0.3751016417205273,5.825642533711289,9.85689126730712
3,2,arunachal pradesh,52.15534498865608,0.0,59.57490084409641,0.0,70.87499630865545,0.0,0.0,37.17917734061579,0.49784909855478754,50.73227318865098,11.274107013388758,1.7587164929694798,0.2609899762348362,7.419555855440329,18.71965131999937
3,4,arunachal pradesh,52.15534498865608,0.0,59.57490084409641,0.0,70.87499630865545,0.0,0.0,36.44857107008078,0.4555588800200755,67.10806976227934,30.599658330839986,0.6291701171421606,-0.868556399592483,7.419555855440329,18.71965131999937
3,6,arunachal pradesh,52.230236589486786,0.0,59.22528452597318,0.0,71.79319501632129,0.0,0.0,47.708071697682385,0.5308825208357119,59.32754880694143,30.88252083571184,0.28332547445542017,-1.2144010422792235,6.995047936486394,19.562958426834506
3,7,arunachal pradesh,53.016278602945256,0.0,55.52368663059287,0.0,81.27691831274242,0.0,0.0,35.291992412914105,0.44860150738135146,68.57481207912247,12.149373262547295,0.5821438545852863,-0.9155826621493574,2.507408027647614,28.260639709797168
3,8,arunachal pradesh,53.04654083299498,0.0,55.37999382861707,0.0,81.63652802893309,0.0,0.0,39.705610926541155,0.9689922480620154,33.13953488372093,26.647286821705425,3.2507387313543403,1.7530122146196967,2.333452995622089,28.589987195938107
3,9,arunachal pradesh,59.27752875533485,0.0,57.72927644740451,0.0,79.92052396832929,0.0,0.0,38.47009279346617,1.1877199059303958,37.31154175705978,17.34909667657193,0.5333568035850063,-0.9643697131496374,-1.5482523079303405,20.642995212994443
