ac08_id,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share,_frag_pop_share
2008-28-179,22.68,6801.0,24735.0,13858.0,11152.0,10832.0,320.0,18269.0,1687.0,2079.0,312.0,1235.0,35.0,22.0,400.0,40.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,182000.0,0.0,2591.0,100.0,300.0,532.0,10.0,14.0,2.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1400.0,68.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,14.0,0.0,168.0,9.0,1.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,4.0,1.0,1.0,2060000.0,2207000.0,,0.0,0.0,1.0,1.0,0.0
2008-28-175,4.61,4686.0,19441.0,12562.0,8526.0,8348.0,178.0,14142.0,1694.0,2985.0,178.0,1496.0,31.2,19.0,416.0,93.0,0.0,20.0,3.0,0.0,0.0,0.0,135000.0,0.0,0.0,0.0,0.0,1650.0,52.0,400.0,444.0,58.0,18.77,1.05,19.82,16.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,30.0,70.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,82.0,14.0,1.0,2.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,3.0,1.0,1.0,1653700.0,1466600.0,,0.0,0.0,1.0,1.0,0.0
2008-28-205,13.36,3065.0,12466.0,5866.0,6947.0,6887.0,60.0,7656.0,1112.0,1312.0,567.0,1247.1,,,308.0,19.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,377000.0,0.0,0.0,1200.0,20.0,200.0,490.0,0.0,3.0,17.0,20.0,19.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,4.0,0.0,1.0,0.0,59.0,5.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,305600.0,406100.0,,0.0,0.0,1.0,1.0,0.0
2008-28-208,25.15,3571.0,13109.0,7920.0,6300.0,5856.0,444.0,8864.0,1514.0,1748.0,612.0,1645.0,,,362.0,57.0,0.0,0.0,3.0,0.0,0.0,0.0,136000.0,0.0,0.0,0.0,0.0,1650.0,4.0,194.0,326.0,0.0,24.5,0.5,25.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,137.0,85.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,2.0,30.0,10.0,1.0,4.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,2.0,1.0,3.0,782700.0,757900.0,,0.0,0.0,1.0,1.0,0.0
2008-28-224,29.9,5357.0,20420.0,11936.0,10162.0,10135.0,27.0,13886.0,1370.0,3250.0,813.0,785.5,,,296.0,36.0,0.0,36.0,0.0,3.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,2502.0,52.0,372.0,729.0,30.0,46.8,8.2,55.0,36.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,980.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,56.0,11.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,5.0,1.0,1.0,1295000.0,1210000.0,,0.0,0.0,1.0,1.0,0.0
2008-28-232,33.2,4301.0,18023.0,11946.0,6092.0,5779.0,313.0,15006.0,2597.0,1004.0,618.0,555.8,,,315.0,98.0,0.0,70.0,0.0,3.0,0.0,0.0,150000.0,0.0,0.0,0.0,0.0,2158.0,17.0,747.0,876.0,28.0,2.0,2.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,195.0,10.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,115.0,18.0,1.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,3.0,1.0,0.0,892100.0,796800.0,,0.0,0.0,1.0,1.0,0.0
2008-28-235,6.28,6381.0,23643.0,13710.0,11667.0,11340.0,327.0,15524.0,1369.0,3753.0,4352.0,736.5,,,610.0,7.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1546000.0,0.0,1770.0,30.0,400.0,312.0,0.0,20.0,0.0,20.0,7.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,4.0,30.0,13.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,4.0,3.0,6.0,2792600.0,1313600.0,,0.0,0.0,1.0,1.0,0.0
2008-28-248,6.29,5982.0,24609.0,15956.0,8553.0,8530.0,23.0,19764.0,2317.0,2258.0,393.0,536.9,,,382.0,72.0,0.0,37.0,3.0,0.0,0.0,0.0,182000.0,0.0,0.0,0.0,0.0,3979.0,118.0,572.0,771.0,124.0,29.37,0.12,29.49,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,139.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,500.0,9.0,9.0,6.0,1.0,5.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,4.0,4.0,1.0,2.0,3804200.0,2970700.0,,0.0,0.0,1.0,1.0,0.0
2008-28-247,39.78,10483.0,42633.0,25711.0,15730.0,14738.0,992.0,36201.0,2456.0,2272.0,558.0,555.8,,,473.0,53.0,0.0,53.0,3.0,0.0,0.0,0.0,0.0,0.0,272000.0,0.0,0.0,5569.0,160.0,937.0,770.0,188.0,2.0,3.1,5.1,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,8.0,2.0,110.0,20.0,3.0,5.0,1.0,7.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,1.0,2.0,1546300.0,1163900.0,,0.0,0.0,1.0,1.0,0.0
2008-28-255,23.08,6138.0,26828.0,15300.0,11651.0,11566.0,85.0,20563.0,1778.0,5160.0,224.0,694.1,,,205.0,29.0,0.0,29.0,3.0,0.0,0.0,0.0,0.0,0.0,630000.0,0.0,0.0,3264.0,97.0,482.0,946.0,40.0,15.0,10.0,25.0,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,500.0,600.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,35.0,8.0,2.0,4.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,4.0,1.0,1.0,2193600.0,2360300.0,,0.0,0.0,1.0,1.0,0.0
2008-28-259,22.43,4060.0,17500.0,10046.0,7218.0,7192.0,26.0,14116.0,1963.0,1670.0,636.0,639.9,40.2,19.6,263.0,87.0,0.0,20.0,0.0,0.0,0.0,3.0,25000.0,0.0,0.0,0.0,0.0,1850.0,25.0,475.0,476.0,18.0,14.0,2.0,16.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,212.0,179.0,68.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0,11.0,0.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,1274000.0,1477700.0,,0.0,0.0,1.0,1.0,0.0
2008-28-268,30.28,4955.0,23278.0,13779.0,10557.0,10470.0,87.0,17122.0,1635.0,2929.0,563.0,570.2,,,406.0,52.0,0.0,33.0,3.0,0.0,0.0,0.0,0.0,200000.0,0.0,0.0,0.0,2695.0,53.0,343.0,687.0,86.0,28.0,0.0,28.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,90.0,22.0,85.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,18.0,13.0,4.0,3.0,1.0,5.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,3.0,1.0,1.0,1.0,5.0,1.0,5.0,2013700.0,2509900.0,,0.0,0.0,1.0,1.0,0.0
2008-28-273,11.65,4046.0,19419.0,11686.0,7201.0,6831.0,370.0,15905.0,2328.0,1588.0,550.0,502.8,30.0,16.9,412.0,58.0,0.0,35.0,3.0,0.0,0.0,0.0,0.0,205000.0,0.0,0.0,0.0,2273.0,39.0,462.0,440.0,127.0,1.19,8.01,9.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,2.0,68.0,9.0,4.0,3.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,0.0,4.0,1094400.0,1064600.0,,0.0,0.0,1.0,1.0,0.0
2008-28-277,65.55,3214.0,14563.0,9609.0,4958.0,4914.0,44.0,12072.0,2457.0,965.0,622.0,631.1,42.0,12.0,424.0,70.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,180000.0,0.0,2009.0,42.0,329.0,490.0,90.0,21.9,2.1,24.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,250.0,104.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,12.0,5.0,2.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,4.0,3.0,6.0,1091600.0,1051400.0,,0.0,0.0,1.0,1.0,0.0
2008-28-278,0.1,472.0,996.0,993.0,4.0,4.0,0.0,1001.0,250250.0,0.0,0.0,708.4,31.0,22.0,438.0,82.0,1.0,40.0,3.0,0.0,0.0,0.0,1360000.0,0.0,0.0,0.0,0.0,129.0,6.0,16.0,20.0,38.0,5.0,0.0,5.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,40.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,40100.0,26300.0,,0.0,0.0,1.0,1.0,0.0
2008-28-293,26.24,6944.0,30424.0,20057.0,11718.0,11574.0,144.0,23813.0,2057.0,2832.0,548.0,841.0,33.9,21.1,584.0,40.0,0.0,40.0,3.0,0.0,0.0,0.0,0.0,0.0,227000.0,0.0,0.0,2428.0,110.0,640.0,675.0,17.0,11.6,1.6,13.2,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,420.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,44.0,8.0,3.0,2.0,2.0,7.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,0.0,12.0,1.0,2.0,2236200.0,1975100.0,,0.0,0.0,1.0,1.0,0.0
2008-28-294,3.1,3275.0,13779.0,9012.0,5825.0,5482.0,343.0,10313.0,1881.0,1899.0,61.0,754.1,34.7,15.3,660.0,118.0,0.0,0.0,3.0,0.0,0.0,0.0,70000.0,0.0,0.0,0.0,0.0,2086.0,74.0,509.0,690.0,0.0,13.0,2.0,15.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1000.0,200.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,40.0,4.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,3.0,1.0,1.0,0.0,4.0,1.0,2.0,1157300.0,1042200.0,,0.0,0.0,1.0,1.0,0.0
2008-29-006,3.95,2046.0,10169.0,7246.0,3266.0,3252.0,14.0,9142.0,2811.0,2392.0,23.0,407.0,40.0,13.0,607.0,105.0,0.0,3.0,3.0,0.0,0.0,3.0,227000.0,0.0,0.0,0.0,0.0,1814.0,56.0,376.0,375.0,0.0,4.0,11.0,15.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,11.0,8.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,7.0,1.0,3.0,496600.0,504600.0,,0.0,0.0,1.0,1.0,0.0
2008-29-008,8.85,4111.0,21382.0,9019.0,10656.0,10489.0,167.0,15919.0,1518.0,2823.0,88.0,362.0,31.1,18.0,561.0,96.0,27.0,26.0,3.0,0.0,0.0,0.0,135000.0,0.0,0.0,0.0,0.0,1787.0,116.0,362.0,456.0,0.0,19.0,13.0,32.0,27.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,7.0,6.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,3.0,0.0,4.0,909500.0,805300.0,,0.0,0.0,1.0,1.0,0.0
2008-29-016,10.82,5333.0,28487.0,19779.0,10781.0,10576.0,205.0,23135.0,2188.0,2378.0,367.0,606.9,36.6,14.5,512.0,48.0,0.0,48.0,3.0,0.0,0.0,0.0,135000.0,675000.0,0.0,0.0,0.0,3789.0,178.0,882.0,870.0,0.0,35.0,7.0,42.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,664.0,0.0,2552.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,11.0,9.0,5.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,3.0,13.0,3085200.0,2675200.0,,0.0,0.0,1.0,1.0,0.0
2008-29-018,3.57,5094.0,24837.0,16929.0,9929.0,9517.0,412.0,19722.0,2072.0,3815.0,330.0,479.8,36.6,14.5,511.0,102.0,0.0,49.0,3.0,0.0,0.0,0.0,337500.0,0.0,9000.0,0.0,0.0,4087.0,343.0,1100.0,1037.0,2.0,9.0,16.0,25.0,75.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,369.0,0.0,58.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,68.0,8.0,8.0,3.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,7.0,1.0,4.0,2081000.0,2064600.0,,0.0,0.0,1.0,1.0,0.0
2008-29-019,3.83,5022.0,25540.0,15765.0,9730.0,9541.0,189.0,21365.0,2239.0,6027.0,348.0,544.3,38.9,10.8,515.0,81.0,0.0,60.0,3.0,0.0,0.0,0.0,0.0,540000.0,0.0,0.0,0.0,3300.0,112.0,640.0,838.0,0.0,11.0,2.0,13.0,17.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,721.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,36.0,9.0,9.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,7.0,2.0,7.0,1733100.0,1350900.0,,0.0,0.0,1.0,1.0,0.0
2008-29-032,27.14,4025.0,20048.0,12921.0,7608.0,7088.0,520.0,17513.0,2471.0,6091.0,375.0,667.7,41.7,10.3,593.0,50.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,787500.0,0.0,0.0,0.0,2544.0,32.0,358.0,502.0,25.0,13.0,8.0,21.0,50.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,50.0,10.0,6.0,4.0,1.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,4.0,2.0,14.0,1103500.0,1059400.0,,0.0,0.0,1.0,1.0,0.0
2008-29-033,1.46,2524.0,13306.0,9296.0,4477.0,4378.0,99.0,11706.0,2674.0,2268.0,52.0,667.7,41.7,10.3,558.0,60.0,0.0,55.0,3.0,0.0,0.0,0.0,7945000.0,0.0,0.0,0.0,0.0,2515.0,335.0,1095.0,105.0,0.0,6.0,12.0,18.0,60.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,50.0,5.0,4.0,5.0,2.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,5.0,0.0,0.0,1269400.0,1265900.0,,0.0,0.0,1.0,1.0,0.0
2008-29-051,9.28,4370.0,21700.0,13869.0,7589.0,7187.0,402.0,19287.0,2684.0,5306.0,468.0,811.3,39.0,16.0,680.0,42.0,0.0,0.0,3.0,0.0,0.0,3.0,90800.0,45400.0,0.0,0.0,0.0,2600.0,175.0,762.0,940.0,159.0,16.0,24.0,40.0,42.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,242.0,395.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,30.0,15.0,11.0,5.0,3.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,6.0,2.0,11.0,1280400.0,1695600.0,,0.0,0.0,1.0,1.0,0.0
2008-29-056,0.84,2554.0,11942.0,5368.0,4608.0,4573.0,35.0,10351.0,2264.0,1909.0,506.0,677.9,40.9,16.8,458.0,57.0,0.0,57.0,3.0,0.0,0.0,0.0,459000.0,0.0,0.0,0.0,0.0,1574.0,25.0,232.0,316.0,5.0,1.0,3.0,4.0,57.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,20.0,4.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,2.0,1.0,584600.0,269500.0,,0.0,0.0,1.0,1.0,0.0
2008-29-055,2.45,5043.0,22588.0,9804.0,10436.0,10191.0,245.0,17644.0,1731.0,3323.0,3419.0,701.1,40.9,16.8,437.0,46.0,0.0,46.0,3.0,0.0,0.0,0.0,0.0,337500.0,0.0,0.0,0.0,2049.0,188.0,713.0,730.0,0.0,10.0,8.0,18.0,46.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,316.0,0.0,705.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,20.0,7.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,5.0,1.0,1.0,1169100.0,1132000.0,,0.0,0.0,1.0,1.0,0.0
2008-29-060,11.34,2665.0,11877.0,6860.0,4834.0,4816.0,18.0,9818.0,2039.0,2301.0,238.0,500.3,40.9,15.3,348.0,145.0,0.0,50.0,3.0,0.0,0.0,0.0,0.0,227250.0,0.0,0.0,0.0,2142.0,110.0,242.0,680.0,0.0,3.0,6.0,9.0,40.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,561.0,0.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,30.0,3.0,3.0,3.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,483900.0,473500.0,,0.0,0.0,1.0,1.0,0.0
2008-29-068,5.28,5102.0,24451.0,13472.0,12500.0,11967.0,533.0,17444.0,1458.0,3156.0,838.0,517.3,40.0,13.0,462.0,75.0,0.0,30.0,3.0,0.0,0.0,0.0,116100.0,450000.0,0.0,0.0,0.0,4150.0,91.0,1200.0,528.0,0.0,10.0,17.0,27.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,1500.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,7.0,6.0,3.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,8.0,5.0,2.0,4098900.0,4109200.0,,0.0,0.0,1.0,1.0,0.0
2008-29-070,4.1,2222.0,12559.0,7488.0,5835.0,5744.0,91.0,8874.0,1545.0,1303.0,101.0,584.1,39.3,14.8,410.0,37.0,0.0,0.0,3.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,1648.0,55.0,196.0,450.0,6.0,10.0,7.0,17.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,1500.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,7.0,5.0,2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,7.0,580100.0,649100.0,,0.0,0.0,1.0,1.0,0.0
2008-29-080,25.67,9531.0,43712.0,36752.0,16186.0,15845.0,341.0,34709.0,2191.0,7196.0,207.0,2469.5,32.5,18.4,415.0,120.0,0.0,54.0,3.0,0.0,0.0,0.0,135000.0,0.0,0.0,0.0,0.0,55400.0,2380.0,1809.0,1745.0,33.0,70.0,27.0,97.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3786.0,0.0,680.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,60.0,11.0,11.0,6.0,2.0,9.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,0.0,13.0,7.0,3.0,4509400.0,3853200.0,,0.0,0.0,1.0,1.0,0.0
2008-29-079,5.23,3554.0,26098.0,22639.0,7051.0,6919.0,132.0,24427.0,3530.0,497.0,228.0,3862.9,34.5,20.6,428.0,126.0,0.0,88.0,3.0,0.0,0.0,0.0,0.0,1318340.0,0.0,0.0,0.0,4190.0,130.0,900.0,710.0,243.0,18.0,9.0,27.0,123.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,3360.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,40.0,13.0,11.0,3.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,2.0,8.0,1.0,1.0,1809100.0,1447700.0,,0.0,0.0,1.0,1.0,0.0
2008-29-082,24.36,2952.0,16961.0,11039.0,6513.0,6339.0,174.0,14393.0,2271.0,1319.0,53.0,1127.3,39.2,14.7,357.0,90.0,0.0,35.0,3.0,0.0,0.0,0.0,270000.0,0.0,0.0,0.0,0.0,1849.0,129.0,294.0,812.0,0.0,9.0,17.0,26.0,35.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1087.0,0.0,2810.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,30.0,5.0,5.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,5.0,2.0,5.0,1329500.0,1186900.0,,0.0,0.0,1.0,1.0,0.0
