shrid2,pc91_td_area,pc91_td_res_house,pc91_td_p_7andup,pc91_td_p_lit_7andup,pc91_td_tot_work_p,pc91_td_mainwork_p,pc91_td_margwork_p,pc91_td_non_work_p,pc91_td_workers_non_per1000,pc91_td_p_sc,pc91_td_p_st,pc91_td_avg_rain,pc91_td_max_temp,pc91_td_min_temp,pc91_td_sh_dist,pc91_td_dh_dist,pc91_td_sd_dist,pc91_td_rail_dist,pc91_td_tap,pc91_td_well,pc91_td_tank,pc91_td_tube_well,pc91_td_stor_cap_tank,pc91_td_stor_cap_res,pc91_td_stor_cap_rivergal,pc91_td_stor_cap_wellpump,pc91_td_stor_cap_pressuretank,pc91_td_el_dom,pc91_td_el_ind,pc91_td_el_com,pc91_td_el_road_l,pc91_td_el_others,pc91_td_p_road,pc91_td_k_road,pc91_td_tot_road,pc91_td_dist_f_ser,pc91_td_sewage_sewer,pc91_td_sewage_opendrain,pc91_td_sewage_boxdrain,pc91_td_sewage_sylkdrain,pc91_td_sewage_cess,pc91_td_sewage_pit,pc91_td_sewage_other,pc91_td_water_bor,pc91_td_service,pc91_td_lat_oth,pc91_td_nsoil_head,pc91_td_nsoil_basket,pc91_td_nsoil_wb,pc91_td_nsoil_septic,pc91_td_nsoil_sewerage,pc91_td_nsoil_pit,pc91_td_nsoil_other,pc91_td_hospitals,pc91_td_disp,pc91_td_health_ctr,pc91_td_f_w_ctr,pc91_td_nur_homes,pc91_td_med_oth,pc91_td_tot_beds,pc91_td_primary,pc91_td_middle,pc91_td_secondary,pc91_td_s_sec,pc91_td_vt_inst,pc91_td_polytech,pc91_td_arts,pc91_td_science,pc91_td_commerce,pc91_td_medical,pc91_td_engg,pc91_td_law,pc91_td_adult_cnt,pc91_td_n_hostels,pc91_td_n_seats,pc91_td_stadium,pc91_td_cinema,pc91_td_auditorium,pc91_td_p_lib,pc91_td_r_rooms,pc91_td_banks,pc91_td_a_c_soc,pc91_td_n_a_c_soc,pc91_td_inc_8889,pc91_td_exp_8889,pc91_td_joint_muni,_mean_p_miss,_core_p_miss,_target_weight_share,_target_group_max_weight_share
11-18-305-02040-801568,7.77,1623.0,7690.0,6320.0,2310.0,2308.0,2.0,6705.0,2905.0,576.0,59.0,1726.9,36.4,8.6,232.0,98.0,0.0,1.0,3.0,0.0,0.0,3.0,800000.0,0.0,0.0,0.0,0.0,575.0,11.0,88.0,103.0,0.0,,,11.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,641.0,30.0,888.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,20.0,8.0,4.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,103200.0,103200.0,,0.0,0.0,1.0,1.0
11-18-305-02040-801569,4.01,3343.0,15866.0,12566.0,5312.0,5256.0,56.0,13754.0,2617.0,2880.0,41.0,1726.9,36.4,8.6,189.0,66.0,0.0,0.0,3.0,0.0,0.0,0.0,10000.0,0.0,0.0,0.0,0.0,730.0,20.0,425.0,280.0,0.0,,,34.44,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,240.0,0.0,3015.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,10.0,20.0,3.0,5.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,698200.0,522100.0,,0.0,0.0,1.0,1.0
11-18-306-02041-801570,5.18,2881.0,13526.0,10598.0,4993.0,4945.0,48.0,10736.0,2171.0,807.0,173.0,1965.3,36.4,8.6,137.0,37.0,0.0,0.0,0.0,0.0,0.0,3.0,,,0.0,0.0,0.0,933.0,49.0,480.0,381.0,0.0,,,19.44,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,615.0,0.0,1471.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,1.0,0.0,13.0,9.0,0.0,1642300.0,1378100.0,,0.0,0.0,1.0,1.0
11-18-306-02042-801571,9.07,3862.0,15892.0,12356.0,5679.0,5648.0,31.0,12846.0,2274.0,1307.0,306.0,1965.3,36.4,8.6,180.0,36.0,14.0,0.0,3.0,3.0,0.0,0.0,717346.0,0.0,0.0,0.0,0.0,673.0,15.0,495.0,163.0,0.0,,,16.0,35.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,603.0,20.0,1464.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,5.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,401300.0,636900.0,,0.0,0.0,1.0,1.0
11-18-306-02043-801572,7.1,10417.0,48386.0,39787.0,17689.0,17466.0,223.0,37395.0,2141.0,5858.0,1078.0,1965.3,36.4,8.6,174.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,33.72,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4290.0,0.0,700.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,5.0,2.0,0.0,0.0,0.0,5.0,1378.0,26.0,7.0,4.0,5.0,7.0,0.0,3.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,4.0,6.0,1.0,0.0,10.0,0.0,0.0,2174400.0,1670300.0,,0.0,0.0,1.0,1.0
11-18-306-02045-801573,6.02,2718.0,12604.0,10544.0,4491.0,4455.0,36.0,10079.0,2262.0,494.0,71.0,1965.3,36.4,8.6,248.0,74.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4556.0,100.0,877.0,252.0,0.0,,,32.59,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,50.0,8.0,7.0,6.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,2.0,1.0,5.0,0.0,4.0,0.0,4.0,517600.0,495300.0,,0.0,0.0,1.0,1.0
11-18-307-02049-801576,2.0,1556.0,7253.0,5906.0,2712.0,2669.0,43.0,5804.0,2175.0,474.0,388.0,3231.5,36.7,5.2,347.0,40.0,0.0,18.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.0,12.0,213.0,50.0,0.0,,,15.0,40.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,425.0,0.0,782.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10.0,6.0,1.0,3.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,1.0,11.0,488500.0,467300.0,,0.0,0.0,1.0,1.0
11-18-307-02052-801577,13.74,8141.0,33992.0,25218.0,12673.0,12485.0,188.0,27941.0,2238.0,1943.0,2114.0,3231.5,36.7,5.2,390.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5608.0,84.0,1671.0,60.0,0.0,,,24.69,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6543.0,147.0,580.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,110.0,17.0,4.0,7.0,1.0,4.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,6.0,22.0,231.0,1244600.0,1158000.0,,0.0,0.0,1.0,1.0
11-18-308-02055-801579,3.5,1894.0,7485.0,6021.0,3695.0,3468.0,227.0,5196.0,1498.0,294.0,1756.0,3550.3,36.7,5.2,525.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,465.0,35.0,5.0,43.0,20.0,,,40.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,110.0,5.0,2.0,3.0,1.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,4.0,0.0,0.0,505800.0,402600.0,,0.0,0.0,1.0,1.0
11-18-309-02060-801581,21.53,2685.0,12753.0,8844.0,5762.0,4928.0,834.0,9359.0,1899.0,592.0,142.0,1662.6,36.8,5.5,520.0,24.0,24.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,889.0,155.0,856.0,158.0,15.0,,,21.53,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,456.0,70.0,1198.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,9.0,2.0,3.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,1.0,0.0,4.0,0.0,0.0,1162500.0,1184900.0,,0.0,0.0,1.0,1.0
11-18-309-02060-801582,8.6,2268.0,10041.0,6998.0,3930.0,3726.0,204.0,8063.0,2164.0,298.0,92.0,1662.6,36.8,5.5,502.0,11.0,11.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,573.0,45.0,158.0,55.0,15.0,,,8.6,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,76.0,150.0,690.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,5.0,3.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,192900.0,180900.0,,0.0,0.0,1.0,1.0
11-18-309-02061-801583,33.27,13948.0,64265.0,51826.0,26044.0,25237.0,807.0,47874.0,1897.0,3861.0,541.0,1662.6,36.8,5.5,491.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6106.0,1072.0,4200.0,988.0,0.0,,,56.09,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3198.0,2573.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,100.0,19.0,11.0,8.0,1.0,4.0,0.0,3.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,4.0,6.0,5.0,0.0,14.0,3.0,2.0,3951800.0,4063400.0,,0.0,0.0,1.0,1.0
11-18-309-02062-291062,10.19,3615.0,14351.0,12107.0,5008.0,4989.0,19.0,11788.0,2363.0,1573.0,606.0,1662.6,36.8,5.5,528.0,33.0,11.0,,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2781.0,135.0,350.0,54.0,0.0,,,43.5,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1680.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,12.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-18-309-02062-801584,10.19,3367.0,16701.0,13787.0,5656.0,5420.0,236.0,13481.0,2487.0,639.0,28.0,1662.6,36.8,5.5,527.0,32.0,12.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2781.0,131.0,950.0,102.0,0.0,,,24.08,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1430.0,1545.0,545.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,25.0,14.0,3.0,10.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,278300.0,311500.0,,0.0,0.0,1.0,1.0
11-18-309-02062-801585,3.5,4253.0,18420.0,14232.0,6808.0,6645.0,163.0,14901.0,2242.0,1269.0,117.0,1662.6,36.8,5.5,538.0,47.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1214.0,76.0,912.0,4.0,11.0,,,6.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,114.0,14.0,6.0,4.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-18-310-02064-291355,0.63,879.0,4858.0,3391.0,1753.0,1702.0,51.0,3787.0,2225.0,368.0,253.0,2710.7,36.8,5.5,454.0,6.0,6.0,6.0,3.0,0.0,0.0,0.0,18000000.0,0.0,0.0,0.0,0.0,279.0,0.0,0.0,152.0,0.0,,,6.0,6.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1373.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-18-310-02064-801586,15.5,22504.0,104811.0,84399.0,37681.0,37460.0,221.0,82446.0,2201.0,8579.0,3599.0,2710.7,36.8,5.5,443.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6305.0,87.0,2623.0,1250.0,0.0,,,196.08,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,206.0,24.0,5.0,25.0,2.0,12.0,1.0,4.0,2.0,2.0,0.0,0.0,2.0,,0.0,0.0,1.0,5.0,4.0,2.0,0.0,8.0,1.0,0.0,6343000.0,1866300.0,,0.0,0.0,1.0,1.0
11-18-310-02065-801587,9.38,1043.0,5282.0,4228.0,1731.0,1697.0,34.0,4373.0,2577.0,126.0,39.0,2710.7,36.8,5.5,472.0,29.0,29.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,340.0,11.0,340.0,60.0,0.0,,,5.69,29.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,240.0,2.0,450.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,100.0,5.0,4.0,4.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,304400.0,284400.0,,0.0,0.0,1.0,1.0
11-18-310-02066-291703,5.48,3843.0,14726.0,12811.0,5147.0,5140.0,7.0,11870.0,2309.0,1170.0,508.0,2710.7,36.8,5.5,524.0,49.0,15.0,0.0,3.0,0.0,0.0,0.0,17000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,6.01,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,3842.0,2210.0,720.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,118.0,10.0,1.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-18-310-02069-292421,5.22,4711.0,16866.0,14736.0,5550.0,5536.0,14.0,14190.0,2563.0,596.0,990.0,2710.7,36.8,5.5,458.0,69.0,16.0,0.0,3.0,0.0,0.0,0.0,0.0,34094700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,54.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2971.0,362.0,180.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,80.0,12.0,4.0,4.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-18-310-02069-801588,5.34,2848.0,12815.0,9791.0,5061.0,5037.0,24.0,9991.0,1984.0,822.0,1182.0,2710.7,36.8,5.5,500.0,46.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,996.0,21.0,622.0,89.0,0.0,,,12.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,1407.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,12.0,2.0,5.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,3.0,1.0,0.0,678000.0,573000.0,,0.0,0.0,1.0,1.0
11-18-311-02071-801589,10.95,7872.0,32692.0,27890.0,11886.0,11827.0,59.0,25440.0,2151.0,2538.0,413.0,2142.2,36.8,5.5,363.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,0.0,0.0,3839.0,81.0,1135.0,1025.0,0.0,,,25.34,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4569.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,200.0,8.0,1.0,8.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,0.0,,2.0,,0.0,2.0,0.0,3.0,0.0,9.0,0.0,0.0,3371600.0,3373900.0,,0.0,0.0,1.0,1.0
11-18-311-02072-801590,1.6,685.0,3035.0,2547.0,1284.0,1217.0,67.0,2299.0,1889.0,77.0,25.0,2142.2,36.8,5.5,332.0,31.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,0.0,,0.0,668.0,5.0,450.0,60.0,0.0,,,10.0,35.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,350.0,0.0,200.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,30.0,4.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,514300.0,247600.0,,0.0,0.0,1.0,1.0
11-18-311-02073-801591,8.0,1653.0,7100.0,5819.0,2310.0,2295.0,15.0,6085.0,2651.0,1617.0,209.0,2142.2,36.8,5.5,379.0,16.0,0.0,0.0,3.0,0.0,0.0,0.0,230000.0,0.0,0.0,0.0,0.0,640.0,302.0,0.0,170.0,0.0,,,8.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1265.0,3.0,881.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,6.0,7.0,1.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0,2574300.0,473100.0,,0.0,0.0,1.0,1.0
11-18-311-02074-801593,8.0,2489.0,10282.0,7835.0,4218.0,4090.0,128.0,8180.0,2000.0,529.0,73.0,2142.2,36.8,5.5,409.0,46.0,0.0,5.0,3.0,0.0,0.0,0.0,,0.0,,0.0,0.0,830.0,33.0,450.0,275.0,2.0,,,18.0,46.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,478.0,0.0,1380.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,10.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,1.0,0.0,675000.0,735400.0,,0.0,0.0,1.0,1.0
11-18-311-02075-801594,1.6,677.0,3435.0,2993.0,1152.0,1126.0,26.0,2835.0,2518.0,50.0,30.0,2142.2,36.8,5.5,404.0,42.0,16.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,468.0,25.0,300.0,56.0,0.0,,,16.03,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,393.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,258900.0,255700.0,,0.0,0.0,1.0,1.0
11-18-312-02078-801595,59.64,20676.0,91934.0,72970.0,33469.0,33331.0,138.0,71895.0,2157.0,7193.0,947.0,2083.8,36.8,5.5,308.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,,0.0,,0.0,0.0,6735.0,115.0,2950.0,638.0,13.0,,,180.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7000.0,0.0,750.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,3.0,257.0,27.0,6.0,13.0,2.0,4.0,1.0,4.0,3.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,5.0,5.0,1.0,0.0,20.0,5.0,0.0,8033400.0,4982100.0,,0.0,0.0,1.0,1.0
11-18-312-02081-801598,1.0,4090.0,18131.0,14708.0,6296.0,6279.0,17.0,14706.0,2342.0,924.0,134.0,2083.8,36.8,5.5,318.0,17.0,17.0,0.0,0.0,3.0,0.0,3.0,60000.0,0.0,0.0,0.0,0.0,722.0,25.0,320.0,57.0,0.0,,,12.9,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,72.0,222.0,1950.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,5.0,2.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,317000.0,294500.0,,0.0,0.0,1.0,1.0
11-18-313-02082-801599,6.0,1337.0,5973.0,4885.0,2199.0,2152.0,47.0,4797.0,2229.0,803.0,291.0,1824.7,36.8,5.5,240.0,48.0,0.0,48.0,3.0,0.0,0.0,3.0,50000.0,0.0,0.0,0.0,0.0,1596.0,19.0,204.0,128.0,0.0,,,20.0,46.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,409.0,722.0,346.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,7.0,0.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,941000.0,798000.0,,0.0,0.0,1.0,1.0
11-18-313-02084-801600,4.92,2277.0,11485.0,10103.0,5009.0,4987.0,22.0,7985.0,1601.0,796.0,499.0,1824.7,36.8,5.5,280.0,25.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,30.0,5.0,4.0,4.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0,0.0,377600.0,374700.0,,0.0,0.0,1.0,1.0
11-18-313-02085-801601,7.32,5385.0,25030.0,21187.0,9598.0,9397.0,201.0,19250.0,2049.0,1485.0,347.0,1824.7,36.8,5.5,305.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,0.0,0.0,4350.0,95.0,1150.0,525.0,0.0,,,54.03,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2853.0,437.0,1100.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,2.0,121.0,6.0,3.0,6.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,0.0,7.0,0.0,0.0,1607000.0,1895600.0,,0.0,0.0,1.0,1.0
11-18-314-02088-801604,10.0,1008.0,2988.0,2129.0,1502.0,1493.0,9.0,2259.0,1513.0,69.0,2201.0,1536.5,37.3,8.2,246.0,123.0,43.0,37.0,3.0,0.0,0.0,0.0,50000.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,50.0,0.0,,,70.0,20.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,50.0,10.0,2.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,845000.0,,,0.0,0.0,1.0,1.0
11-18-314-02088-801605,4.0,1353.0,6364.0,3182.0,2229.0,2219.0,10.0,6069.0,2735.0,169.0,6083.0,1536.5,37.3,8.2,190.0,120.0,0.0,20.0,3.0,0.0,0.0,0.0,246000.0,0.0,0.0,0.0,0.0,234.0,0.0,0.0,40.0,0.0,,,12.0,20.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,20.0,15.0,30.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,36.0,11.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,,,,0.0,0.0,1.0,1.0
11-18-314-02089-801606,16.48,8621.0,32552.0,25839.0,12362.0,12222.0,140.0,27185.0,2224.0,1077.0,11774.0,1536.5,37.3,8.2,271.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,4500000.0,0.0,0.0,0.0,0.0,3001.0,45.0,981.0,322.0,13.0,,,77.55,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1643.0,0.0,1418.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,200.0,8.0,2.0,4.0,3.0,5.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,,0.0,0.0,1.0,2.0,1.0,1.0,0.0,5.0,1.0,7.0,2354900.0,2355000.0,,0.0,0.0,1.0,1.0
