pc91_state_id,pc91_district_id,state_clean,Lit_Pct,SC_Pct,ST_Pct,Fem_Enterprise_Pct,Urban_Pct,Turnout_96,Turnout_98,Turnout_99,EVM_Exposure_Cont,EVM_Exposure_Binary,ST_Pct_ihs,Fem_Enterprise_Pct_ihs,Urban_Pct_ihs,Agency_Centered,EVM_Post_Agency,EVM_Any,IPW_Interaction,pscore,ipw_weight,ipw_weight_trimmed,Delta_9698,Sex_Ratio,Patriarchy_Centered,Agency_Z,Patriarchy_Z,EVM_Post_Agency_Z,EVM_Post_Patriarchy_Z
2,11,andhra pradesh,40.821133016634406,14.90182642059222,2.0907773234399096,4.152828190768372,20.44926092560574,60.577589838889864,62.23672857719823,66.07971635769499,0.0,0,1.4835105857062276,2.13112748096016,3.711691226164869,0.6334009642255163,0.0,0,0.0,0.19412928036711666,1.2408938253217001,1.2408938253217001,1.6591387383083642,967.669048204694,19.878633669992155,0.8451285562690081,0.6044446294585148,0.0,0.0
2,12,andhra pradesh,35.03197737053735,14.190841550417204,3.4928862050358473,4.900228198117064,19.880338487110112,52.07857093454853,51.68798389233121,61.65712966340479,0.0,0,1.9637643234771933,2.292681381520617,3.683510355331409,0.7949548647859732,0.0,0,0.0,0.13617376137333556,1.1576402235591137,1.1576402235591137,-0.39058704221731944,962.1501561324236,14.359741597721722,1.0606852453991407,0.4366330620729404,0.0,0.0
2,13,andhra pradesh,32.52493084482332,17.42696998073342,1.8989083169190697,5.073675938592516,21.48142766422336,59.04864600671209,60.72965114162319,62.991006310901135,0.0,0,1.397489803197117,2.3267859593154077,3.7608772415360985,0.829059442580764,0.0,0,0.0,0.19109714005782233,1.236242384000821,1.236242384000821,1.6810051349110964,955.4926515226384,7.702236987936544,1.1061899955049734,0.23419998876496267,0.0,0.0
2,14,andhra pradesh,23.894444354170393,17.6266229018053,7.39035764774703,9.969074135660062,9.243821192375815,60.59387947203032,62.54249402664585,65.80648925084908,0.0,0,2.697869495975385,2.9951409909904245,2.9200155206585663,1.497414474255781,0.0,0,0.0,0.05,1.0526315789473684,1.0526315789473684,1.9486145546155242,980.8501091600702,33.059694625368365,1.9979567513154781,1.0052378447924948,0.0,0.0
2,15,andhra pradesh,40.25853009013443,17.217549136626427,4.2866558567002855,4.455188758389327,100.0,56.98957968651474,63.920165965577866,61.83449253587254,0.8305170016450149,1,2.1619896776921568,2.19958037588199,5.298342365610589,0.7018538591473464,0.5829015626920367,1,0.7018538591473464,0.46082655523261973,2.1700138341533117,2.1700138341533117,6.930586279063128,972.3390425847887,24.54862805008679,0.936463270810306,0.7464439775782371,0.7777486678240589,0.6199344141542562
2,16,andhra pradesh,60.08520826373302,8.860279871923773,0.9201068425039393,2.5505486517613067,4.951558183423137,47.618017559309,51.35424547245046,51.87544764925934,1.0,1,0.8237377170515218,1.6658425601548768,2.302893597516857,0.16811604342023312,0.16811604342023312,1,0.16811604342023312,0.10455556788600283,9.564292177058444,9.564292177058444,3.7362279131414553,962.8851813973097,15.094766862607798,0.22431236623569994,0.4589827909955765,0.22431236623569994,0.4589827909955765
2,17,andhra pradesh,26.516389109172618,17.87479073046083,4.18724116662261,8.965658811194672,11.919992950920786,57.030064168986996,61.95726289621748,65.55674758474233,0.03952536780103143,1,2.139152444714342,2.8896444711240266,3.1731191200679865,1.391917954389383,0.05501606909609965,1,1.391917954389383,0.08223709868485335,12.15996206082332,12.159404129809367,4.927198727230483,980.7687692876239,32.97835475292197,1.85719580120371,1.0027645636868985,0.07340634712110788,0.039634638197565464
2,18,andhra pradesh,28.37546158919373,15.12174553203284,5.927802879667862,21.983525200571368,16.74474080728596,59.094999165163756,63.530640117918104,67.83631852490363,0.0,0,2.479840700029392,3.783957401329277,3.512121844607316,2.2862308845946333,0.0,0,0.0,0.08535158987914065,1.0933162829943175,1.0933162829943175,4.435640952754348,979.3047825514949,31.514368016793014,3.050451634783355,0.9582494860944455,0.0,0.0
2,19,andhra pradesh,26.79917135258505,18.519817489733317,17.07435118793323,3.207337582001155,18.89805866346446,56.25986822940499,64.30991770965636,67.04476567488287,0.0,0,3.5315810210411795,1.8820499186406758,3.632905659469255,0.3843234019060322,0.0,0,0.0,0.07518147092595487,1.0812932143576628,1.0812932143576628,8.050049480251374,985.6398065582468,37.849392023544965,0.5127915809070286,1.1508769725676389,0.0,0.0
2,20,andhra pradesh,31.295222430654825,18.5555752355731,2.753164952859042,10.036973658739557,16.98427581230004,52.02210957900638,59.438768961329146,65.6213219048037,0.0,0,1.7373586377806467,3.0018952491610627,3.526300674285827,1.504168732426419,0.0,0,0.0,0.15001244931783805,1.176487819377407,1.176487819377407,7.416659382322763,979.4034676740848,31.61305313938294,2.0069687623145445,0.9612501798718545,0.0,0.0
2,21,andhra pradesh,32.595592784529195,17.193433308547654,13.66945600163472,6.5509052370434615,16.37571873740613,56.99390548359868,61.14379324985414,70.12707419471367,0.0,0,3.309646301067646,2.578525724136961,3.4898778172560108,1.0807992074023174,0.0,0,0.0,0.07939067782451306,1.0862370996167032,1.0862370996167032,4.1498877662554605,976.7859786488576,28.99556411415574,1.4420790705386366,0.8816608474141872,0.0,0.0
